15):
2012-11-19 00:10:06,2012-11-19 00:10:09,leaving home
2012-11-19 00:12:02,2012-11-19 00:12:43,personal care
2012-11-19 00:12:54,2012-11-19 00:12:58,leaving home
2012-11-19 00:14:12,2012-11-19 10:07:46,sleeping
2012-11-19 10:09:46,2012-11-19 10:09:53,leaving home

825):
2012-11-19 10:11:10,2012-11-19 10:12:20,sleeping
2012-11-19 10:14:51,2012-11-19 10:17:12,preparing breakfast
2012-11-19 10:36:08,2012-11-19 11:27:24,relaxing on couch

840):
2012-11-19 11:30:16,2012-11-19 11:30:18,leaving home
2012-11-19 11:30:40,2012-11-19 11:30:43,leaving home
2012-11-19 11:34:48,2012-11-19 11:34:53,preparing breakfast
2012-11-19 11:38:16,2012-11-19 11:38:17,personal care
2012-11-19 11:38:23,2012-11-19 11:38:27,relaxing on couch
2012-11-19 11:49:01,2012-11-19 11:49:06,preparing lunch

855):
2012-11-19 11:51:33,2012-11-19 11:52:55,Basin use
2012-11-19 11:59:03,2012-11-19 12:01:41,Basin use
2012-11-19 12:04:33,2012-11-19 12:11:29,Showering
2012-11-19 12:14:31,2012-11-19 12:15:25,Toilet use
2012-11-19 12:17:57,2012-11-19 12:18:16,Basin use
2012-11-19 12:24:31,2012-11-19 12:24:34,Leaving home
2012-11-19 12:29:15,2012-11-19 12:29:18,Returning home
2012-11-19 12:29:45,2012-11-19 12:33:30,Basin use
2012-11-19 12:36:32,2012-11-19 12:36:37,Entering bedroom
2012-11-19 12:38:01,2012-11-19 12:38:03,Exiting bedroom
2012-11-19 12:39:12,2012-11-19 12:39:15,Entering living room
2012-11-19 12:40:09,2012-11-19 12:40:11,Exiting living room
2012-11-19 12:40:19,2012-11-19 12:40:23,Entering kitchen
2012-11-19 12:40:50,2012-11-19 12:40:52,Exiting kitchen
2012-11-19 12:41:03,2012-11-19 12:41:06,Entering living room

870):
2012-11-19 12:42:39,2012-11-19 14:26:04,relaxing on couch  
2012-11-19 14:27:08,2012-11-19 14:27:31,personal care  
2012-11-19 14:29:22,2012-11-19 14:30:26,personal care  
2012-11-19 14:30:12,2012-11-19 14:30:22,leaving home  
2012-11-19 15:52:29,2012-11-19 15:52:35,leaving home  
2012-11-19 15:54:11,2012-11-19 15:54:51,personal care

885):
2012-11-19 15:55:22,2012-11-19 15:55:24,leaving home
2012-11-19 15:55:28,2012-11-19 15:55:32,leaving home
2012-11-19 15:55:50,2012-11-19 15:55:52,snacking
2012-11-19 16:00:14,2012-11-19 16:02:08,preparing lunch
2012-11-19 16:02:38,2012-11-19 16:04:57,preparing lunch
2012-11-19 16:09:01,2012-11-19 19:42:01,relaxing on couch
2012-11-19 19:44:31,2012-11-19 19:44:35,leaving home
2012-11-19 19:45:31,2012-11-19 19:45:34,leaving home
2012-11-19 19:48:53,2012-11-19 19:48:56,leaving home
2012-11-19 19:50:30,2012-11-19 19:50:34,leaving home
2012-11-19 19:55:31,2012-11-19 19:55:35,leaving home
2012-11-19 19:56:38,2012-11-19 19:56:44,leaving home

900):
2012-11-19 19:56:49,2012-11-19 21:29:28,relaxing on couch
2012-11-19 21:31:03,2012-11-19 21:31:18,leaving home
2012-11-19 21:59:27,2012-11-19 21:59:46,leaving home
2012-11-19 22:00:33,2012-11-19 22:02:33,preparing dinner
2012-11-19 22:04:37,2012-11-19 22:05:36,leaving home
2012-11-19 22:06:40,2012-11-19 22:07:29,leaving home
2012-11-19 22:24:54,2012-11-19 22:24:58,leaving home

915):
2012-11-19 22:25:06,2012-11-19 22:29:51,showering
2012-11-19 22:30:09,2012-11-19 22:30:12,leaving home
2012-11-19 22:30:51,2012-11-19 22:30:54,leaving home
2012-11-19 22:31:06,2012-11-19 22:31:25,leaving home
2012-11-19 22:31:55,2012-11-19 22:31:59,preparing breakfast
2012-11-19 22:32:04,2012-11-19 22:32:06,leaving home
2012-11-19 22:32:32,2012-11-19 22:32:40,leaving home
2012-11-19 22:33:14,2012-11-20 00:20:40,relaxing on couch
2012-11-20 00:22:45,2012-11-20 00:22:48,leaving home
2012-11-20 00:23:22,2012-11-20 00:23:24,leaving home
2012-11-20 00:23:55,2012-11-20 00:23:56,leaving home
2012-11-20 00:24:11,2012-11-20 00:24:46,leaving home
2012-11-20 00:25:16,2012-11-20 01:21:06,relaxing on couch
2012-11-20 01:22:28,2012-11-20 01:22:31,leaving home
2012-11-20 01:23:50,2012-11-20 01:24:45,personal care

930):
2012-11-20 01:27:11,2012-11-20 09:56:13,sleeping
2012-11-20 09:58:33,2012-11-20 09:58:36,leaving home
2012-11-20 09:59:40,2012-11-20 10:01:47,preparing breakfast
2012-11-20 10:02:07,2012-11-20 10:14:36,preparing lunch
2012-11-20 10:14:57,2012-11-20 10:15:14,personal care
2012-11-20 10:19:57,2012-11-20 10:21:13,showering
2012-11-20 10:21:02,2012-11-20 10:21:48,relaxing on couch

945):
2012-11-20 10:40:35,2012-11-20 10:48:18,personal care
2012-11-20 10:53:53,2012-11-20 10:58:41,personal care
2012-11-20 11:17:14,2012-11-20 12:54:10,relaxing on couch
2012-11-20 13:01:48,2012-11-20 13:03:02,personal care

960):
2012-11-20 13:03:28,2012-11-20 13:05:15,preparing lunch
2012-11-20 13:09:55,2012-11-20 13:10:11,leaving home
2012-11-20 13:10:38,2012-11-20 13:10:53,relaxing on couch
2012-11-20 13:15:20,2012-11-20 13:20:32,relaxing on couch
2012-11-20 13:28:16,2012-11-20 13:28:35,relaxing on couch
2012-11-20 13:33:12,2012-11-20 14:10:06,relaxing on couch
2012-11-20 14:10:03,2012-11-20 14:24:55,relaxing on couch

975):
2012-11-20 14:25:11,2012-11-20 14:25:14,leaving home
2012-11-20 14:27:09,2012-11-20 14:27:29,preparing lunch
2012-11-20 14:30:21,2012-11-20 14:30:24,leaving home
2012-11-20 14:30:33,2012-11-20 14:30:36,leaving home
2012-11-20 14:35:55,2012-11-20 14:35:58,leaving home
2012-11-20 14:36:07,2012-11-20 14:36:18,preparing breakfast
2012-11-20 14:37:41,2012-11-20 14:38:26,snacking
2012-11-20 14:38:35,2012-11-20 14:38:37,leaving home
2012-11-20 14:38:46,2012-11-20 14:38:50,leaving home
2012-11-20 14:56:22,2012-11-20 14:56:25,leaving home
2012-11-20 14:58:10,2012-11-20 14:58:16,leaving home
2012-11-20 15:12:15,2012-11-20 15:12:19,preparing breakfast
2012-11-20 15:12:28,2012-11-20 15:12:32,leaving home
2012-11-20 15:13:42,2012-11-20 15:42:12,relaxing on couch
2012-11-20 15:43:22,2012-11-20 15:43:24,leaving home

990):
2012-11-20 15:43:26,2012-11-20 15:43:30,leaving home
2012-11-20 15:44:03,2012-11-20 15:44:05,leaving home
2012-11-20 15:50:26,2012-11-20 15:50:28,leaving home
2012-11-20 15:51:21,2012-11-20 15:51:25,leaving home
2012-11-20 15:52:39,2012-11-20 15:52:42,leaving home
2012-11-20 15:53:08,2012-11-20 15:53:10,leaving home
2012-11-20 15:54:27,2012-11-20 15:55:27,personal care
2012-11-20 15:59:15,2012-11-20 15:59:19,snacking
2012-11-20 20:31:14,2012-11-20 20:31:21,leaving home
2012-11-20 20:34:04,2012-11-20 20:34:07,leaving home
2012-11-20 20:35:44,2012-11-20 20:37:34,relaxing on couch
2012-11-20 20:37:51,2012-11-20 20:37:53,leaving home
2012-11-20 20:37:55,2012-11-20 20:37:58,leaving home

1005):
2012-11-20 20:38:01,2012-11-20 21:50:17,relaxing on couch
2012-11-20 21:51:29,2012-11-20 21:51:32,leaving home
2012-11-20 21:51:47,2012-11-20 21:51:55,leaving home
2012-11-20 21:57:09,2012-11-20 21:57:12,leaving home
2012-11-20 21:57:21,2012-11-20 21:57:24,leaving home
2012-11-20 21:58:06,2012-11-21 00:01:12,sleeping
2012-11-21 00:03:42,2012-11-21 00:03:44,leaving home
2012-11-21 00:03:51,2012-11-21 00:04:06,personal care
2012-11-21 00:05:57,2012-11-21 00:05:58,leaving home
2012-11-21 00:06:35,2012-11-21 00:06:38,leaving home
2012-11-21 00:08:47,2012-11-21 00:09:43,personal care
2012-11-21 00:08:55,2012-11-21 00:09:29,personal care
2012-11-21 00:09:47,2012-11-21 00:09:50,leaving home
2012-11-21 00:10:15,2012-11-21 00:10:18,leaving home
2012-11-21 00:12:15,2012-11-21 00:12:17,leaving home

1020):
2012-11-21 00:12:54,2012-11-21 09:52:47,sleeping  
2012-11-21 09:53:10,2012-11-21 09:53:12,leaving home  
2012-11-21 09:59:00,2012-11-21 10:00:07,personal care  
2012-11-21 10:00:18,2012-11-21 10:01:03,preparing breakfast  
2012-11-21 10:01:21,2012-11-21 10:06:50,preparing breakfast  
2012-11-21 10:09:07,2012-11-21 11:30:29,relaxing on couch  
2012-11-21 11:32:56,2012-11-21 11:34:49,leaving home

1035):
2012-11-21 11:37:57,2012-11-21 11:44:26,showering
2012-11-21 11:48:05,2012-11-21 11:49:18,personal care
2012-11-21 11:49:51,2012-11-21 11:52:45,showering
2012-11-21 12:01:48,2012-11-21 12:01:51,leaving home
2012-11-21 12:26:05,2012-11-21 12:26:10,returning home
2012-11-21 12:36:32,2012-11-21 12:44:27,preparing lunch
2012-11-21 12:45:13,2012-11-21 13:26:17,relaxing on couch
2012-11-21 13:27:47,2012-11-21 13:28:03,leaving home
2012-11-21 13:30:52,2012-11-21 13:31:31,returning home
2012-11-21 13:35:18,2012-11-21 13:35:23,preparing lunch

1050):
2012-11-21 13:41:08,2012-11-21 13:41:10,leaving home
2012-11-21 13:41:13,2012-11-21 13:41:16,returning home
2012-11-21 13:42:39,2012-11-21 13:42:41,returning home
2012-11-21 13:47:31,2012-11-21 13:47:34,leaving home
2012-11-21 13:47:47,2012-11-21 13:47:53,returning home
2012-11-21 13:48:20,2012-11-21 13:48:24,returning home
2012-11-21 13:58:13,2012-11-21 13:58:16,returning home
2012-11-21 13:59:13,2012-11-21 13:59:24,preparing lunch
2012-11-21 14:10:33,2012-11-21 14:10:36,preparing lunch
2012-11-21 14:10:44,2012-11-21 14:10:47,returning home
2012-11-21 14:12:56,2012-11-21 15:01:36,relaxing on couch
2012-11-21 15:01:43,2012-11-21 15:01:47,returning home
2012-11-21 15:02:08,2012-11-21 15:02:11,preparing lunch
2012-11-21 15:14:41,2012-11-21 15:14:45,snacking

1065):
2012-11-21 15:15:51,2012-11-21 15:15:54,leaving home
2012-11-21 15:22:37,2012-11-21 15:22:40,leaving home
2012-11-21 15:24:09,2012-11-21 15:24:12,leaving home
2012-11-21 15:24:32,2012-11-21 15:24:34,leaving home
2012-11-21 15:24:43,2012-11-21 15:24:47,preparing lunch
2012-11-21 15:32:07,2012-11-21 15:32:10,preparing lunch
2012-11-21 15:32:19,2012-11-21 15:32:22,leaving home
2012-11-21 15:53:56,2012-11-21 15:53:59,leaving home
2012-11-21 15:54:08,2012-11-21 15:54:11,preparing lunch
2012-11-21 15:54:56,2012-11-21 15:54:58,preparing lunch
2012-11-21 15:55:07,2012-11-21 15:55:09,leaving home
2012-11-21 15:55:38,2012-11-21 15:55:41,leaving home
2012-11-21 15:56:09,2012-11-21 15:56:14,preparing lunch
2012-11-21 15:57:36,2012-11-21 15:57:38,preparing lunch
2012-11-21 15:57:46,2012-11-21 15:57:49,leaving home

1080):
2012-11-21 15:58:13,2012-11-21 17:48:19,relaxing on couch
2012-11-21 17:50:29,2012-11-21 17:50:32,leaving home
2012-11-21 17:50:45,2012-11-21 17:50:49,leaving home
2012-11-21 17:53:02,2012-11-21 17:55:48,preparing dinner
2012-11-21 17:57:11,2012-11-21 19:05:28,relaxing on couch
2012-11-21 19:06:18,2012-11-21 19:06:21,leaving home
2012-11-21 19:13:01,2012-11-21 19:13:04,leaving home
2012-11-21 19:15:18,2012-11-21 20:13:56,relaxing on couch
2012-11-21 20:14:06,2012-11-21 20:14:09,leaving home
2012-11-21 20:34:19,2012-11-21 20:34:22,leaving home
2012-11-21 21:01:17,2012-11-21 21:01:19,leaving home
2012-11-21 21:01:22,2012-11-21 21:01:26,leaving home
2012-11-21 21:02:09,2012-11-21 21:02:12,leaving home

1095):
2012-11-21 21:02:47,2012-11-21 21:02:49,leaving home
2012-11-21 21:03:07,2012-11-21 21:03:14,returning home
2012-11-21 21:04:15,2012-11-21 21:04:18,leaving bedroom
2012-11-21 21:04:31,2012-11-21 21:04:33,returning to bedroom
2012-11-21 21:07:52,2012-11-21 21:07:55,leaving home
2012-11-21 21:08:35,2012-11-21 21:08:37,returning home
2012-11-21 21:08:59,2012-11-21 21:09:39,personal care
2012-11-21 21:10:20,2012-11-21 21:10:23,leaving bedroom
2012-11-21 21:10:36,2012-11-21 21:10:38,returning to bedroom
2012-11-21 21:11:08,2012-11-21 21:11:11,leaving home
2012-11-21 21:13:23,2012-11-21 21:13:26,returning home
2012-11-21 21:13:43,2012-11-21 21:13:46,leaving kitchen
2012-11-21 21:14:10,2012-11-21 21:14:12,returning to kitchen
2012-11-21 21:14:18,2012-11-21 21:14:21,leaving home
2012-11-21 21:18:03,2012-11-21 21:18:07,returning home

1110):
2012-11-21 21:18:13,2012-11-21 21:18:22,leaving home
2012-11-22 01:40:09,2012-11-22 01:40:16,leaving home
2012-11-22 01:40:42,2012-11-22 01:40:44,snacking
2012-11-22 01:42:08,2012-11-22 01:42:26,preparing breakfast
2012-11-22 01:45:37,2012-11-22 01:45:42,personal care
2012-11-22 01:47:05,2012-11-22 01:47:09,personal care
2012-11-22 01:47:24,2012-11-22 01:47:43,showering
2012-11-22 01:52:15,2012-11-22 01:52:18,relaxing on couch
2012-11-22 01:54:14,2012-11-22 01:54:17,relaxing on couch
2012-11-22 01:55:36,2012-11-22 01:55:39,personal care
2012-11-22 01:56:15,2012-11-22 06:23:16,sleeping
2012-11-22 06:23:36,2012-11-22 06:23:39,personal care
2012-11-22 06:25:49,2012-11-22 06:25:57,personal care
2012-11-22 09:29:14,2012-11-22 10:09:49,sleeping

1125):
2012-11-22 10:11:45,2012-11-22 10:11:48,leaving home
2012-11-22 10:16:28,2012-11-22 10:17:37,personal care
2012-11-22 10:17:10,2012-11-22 10:19:18,relaxing on couch
2012-11-22 10:19:52,2012-11-22 10:26:06,preparing breakfast
2012-11-22 10:42:16,2012-11-22 10:45:13,relaxing on couch
2012-11-22 10:52:01,2012-11-22 10:52:58,relaxing on couch
2012-11-22 10:59:43,2012-11-22 11:02:29,preparing lunch
2012-11-22 11:09:03,2012-11-22 11:09:13,snacking

1140):
2012-11-22 11:10:27,2012-11-22 11:10:30,leaving home
2012-11-22 11:12:00,2012-11-22 11:55:53,relaxing on couch
2012-11-22 12:20:26,2012-11-22 12:31:26,personal care
2012-11-22 12:39:11,2012-11-22 12:45:37,relaxing on couch
2012-11-22 13:18:14,2012-11-22 14:55:56,relaxing on couch

1155):
2012-11-22 14:55:59,2012-11-22 14:56:01,leaving home
2012-11-22 14:56:12,2012-11-22 14:56:15,leaving home
2012-11-22 15:02:21,2012-11-22 15:02:23,leaving home
2012-11-22 15:04:40,2012-11-22 15:05:38,personal care
2012-11-22 15:05:51,2012-11-22 15:05:53,leaving home
2012-11-22 15:06:24,2012-11-22 15:07:23,preparing lunch
2012-11-22 15:07:36,2012-11-22 15:07:39,leaving home
2012-11-22 15:07:46,2012-11-22 15:07:50,leaving home
2012-11-22 15:26:02,2012-11-22 15:26:05,leaving home
2012-11-22 15:26:17,2012-11-22 15:26:19,leaving home
2012-11-22 15:27:10,2012-11-22 15:27:15,preparing lunch
2012-11-22 15:27:24,2012-11-22 15:27:26,leaving home
2012-11-22 15:27:34,2012-11-22 15:27:38,leaving home
2012-11-22 16:42:49,2012-11-22 16:42:52,leaving home
2012-11-22 16:43:08,2012-11-22 16:43:32,leaving home

1170):
2012-11-22 16:54:22,2012-11-22 18:13:12,relaxing on couch
2012-11-22 18:15:32,2012-11-22 18:15:34,leaving home
2012-11-22 18:15:45,2012-11-22 18:15:49,leaving home
2012-11-22 18:21:12,2012-11-22 20:21:13,relaxing on couch
2012-11-22 20:23:35,2012-11-22 20:23:37,leaving home
2012-11-22 20:27:12,2012-11-22 20:27:15,leaving home
2012-11-22 20:30:42,2012-11-22 20:30:48,leaving home
2012-11-22 20:31:06,2012-11-22 20:31:10,leaving home
2012-11-22 20:32:01,2012-11-22 20:32:03,leaving home

1185):
2012-11-22 20:32:15,2012-11-22 20:32:19,leaving home
2012-11-22 20:38:23,2012-11-22 20:38:25,leaving home
2012-11-22 20:38:36,2012-11-22 20:38:39,leaving home
2012-11-22 20:51:20,2012-11-22 20:51:23,leaving home
2012-11-22 20:51:41,2012-11-22 20:51:44,leaving home
2012-11-22 20:58:16,2012-11-22 20:58:18,leaving home
2012-11-22 21:01:48,2012-11-22 21:02:43,personal care
2012-11-22 21:05:23,2012-11-22 21:06:10,personal care
2012-11-22 21:07:50,2012-11-22 21:07:54,leaving home
2012-11-22 21:10:25,2012-11-22 21:10:27,leaving home
2012-11-22 21:11:08,2012-11-22 21:11:11,leaving home
2012-11-22 21:11:39,2012-11-22 21:11:41,leaving home
2012-11-22 21:12:25,2012-11-22 21:12:28,leaving home
2012-11-22 21:14:59,2012-11-22 21:15:03,leaving home
2012-11-22 21:15:24,2012-11-22 21:15:26,leaving home

1200):
2012-11-23 00:34:52,2012-11-23 00:35:57,leaving home
2012-11-23 00:35:57,2012-11-23 00:36:42,snacking
2012-11-23 00:36:42,2012-11-23 00:38:57,preparing breakfast
2012-11-23 00:38:57,2012-11-23 00:40:47,personal care
2012-11-23 00:40:47,2012-11-23 00:45:48,showering
2012-11-23 00:45:48,2012-11-23 00:47:16,relaxing on couch

1215):
2012-11-23 00:48:25,2012-11-23 01:31:17,sleeping
2012-11-23 01:32:47,2012-11-23 01:33:19,personal care
2012-11-23 01:35:25,2012-11-23 09:14:15,sleeping
2012-11-23 09:40:19,2012-11-23 09:40:23,leaving home
2012-11-23 09:44:51,2012-11-23 09:45:53,personal care
2012-11-23 09:45:55,2012-11-23 09:48:12,relaxing on couch
2012-11-23 09:49:00,2012-11-23 09:49:26,preparing breakfast

1230):
2012-11-23 10:32:29,2012-11-23 10:38:07,showering
2012-11-23 10:43:31,2012-11-23 10:47:51,personal care
2012-11-23 10:48:03,2012-11-23 10:48:46,personal care

1245):
2012-11-23 10:56:29,2012-11-23 10:56:34,leaving home
2012-11-23 12:35:47,2012-11-23 12:35:52,leaving home
2012-11-23 12:36:08,2012-11-23 12:36:15,preparing lunch
2012-11-23 12:45:26,2012-11-23 12:45:29,personal care
2012-11-23 12:48:34,2012-11-23 12:53:26,relaxing on couch
2012-11-23 12:56:33,2012-11-23 12:56:50,snacking
2012-11-23 12:57:00,2012-11-23 12:57:33,relaxing on couch
2012-11-23 12:57:30,2012-11-23 13:03:49,personal care

1260):
2012-11-23 13:03:55,2012-11-23 13:03:58,personal care
2012-11-23 13:04:13,2012-11-23 13:05:20,leaving home
2012-11-23 13:06:15,2012-11-23 13:57:17,relaxing on couch
2012-11-23 14:23:08,2012-11-23 14:23:11,leaving home
2012-11-23 14:23:46,2012-11-23 14:34:51,preparing lunch
2012-11-23 14:40:32,2012-11-23 14:41:24,showering
2012-11-23 14:40:46,2012-11-23 14:44:47,leaving home

1275):
2012-11-23 14:53:00,2012-11-23 16:48:12,relaxing on couch
2012-11-23 16:55:15,2012-11-23 16:56:23,personal care

1290):
2012-11-23 17:12:10,2012-11-23 17:56:33,relaxing on couch  
2012-11-23 17:57:09,2012-11-23 17:57:13,leaving home  
2012-11-23 17:58:00,2012-11-23 17:58:02,leaving home  
2012-11-23 17:58:16,2012-11-23 18:00:36,preparing dinner  
2012-11-23 18:00:36,2012-11-23 18:01:03,leaving home  
2012-11-23 18:06:00,2012-11-23 18:06:38,leaving home  
2012-11-23 18:07:10,2012-11-23 19:49:11,relaxing on couch  
2012-11-23 19:50:01,2012-11-23 19:50:24,leaving home  
2012-11-23 19:53:25,2012-11-23 19:53:29,leaving home  
2012-11-23 22:03:43,2012-11-23 22:03:51,leaving home  
2012-11-23 22:07:51,2012-11-23 22:08:51,personal care

1305):
2012-11-23 22:17:38,2012-11-24 00:24:55,relaxing on couch
2012-11-24 00:25:15,2012-11-24 00:26:22,snacking
2012-11-24 00:27:55,2012-11-24 00:32:40,showering
2012-11-24 00:36:06,2012-11-24 10:00:19,sleeping
2012-11-24 10:02:17,2012-11-24 10:02:19,leaving home
2012-11-24 10:02:39,2012-11-24 10:04:21,preparing breakfast

1320):
2012-11-24 10:04:42,2012-11-24 10:05:56,preparing breakfast
2012-11-24 10:17:59,2012-11-24 10:19:20,personal care
2012-11-24 10:20:11,2012-11-24 11:12:30,relaxing on couch
2012-11-24 11:16:16,2012-11-24 11:18:31,preparing lunch

1335):
2012-11-24 11:30:11,2012-11-24 11:38:32,showering
2012-11-24 11:39:54,2012-11-24 11:45:22,personal care
2012-11-24 11:51:48,2012-11-24 11:52:27,personal care
2012-11-24 11:59:55,2012-11-24 12:00:10,personal care
2012-11-24 12:01:15,2012-11-24 12:02:19,personal care
2012-11-24 12:08:32,2012-11-24 12:08:35,leaving home
2012-11-24 12:08:49,2012-11-24 12:08:51,leaving home
2012-11-24 12:23:47,2012-11-24 12:23:52,preparing lunch

1350):
2012-11-24 12:31:27,2012-11-24 13:18:22,relaxing on couch
2012-11-24 13:19:06,2012-11-24 13:19:32,personal care
2012-11-24 13:27:55,2012-11-24 13:30:54,preparing lunch

1365):
2012-11-24 14:32:06,2012-11-24 14:36:50,preparing lunch
2012-11-24 15:58:59,2012-11-24 15:59:32,leaving home

1380):
2012-11-24 16:00:40,2012-11-24 16:01:31,personal care
2012-11-24 16:01:08,2012-11-24 16:01:27,relaxing on couch
2012-11-24 16:02:20,2012-11-24 16:03:23,personal care
2012-11-24 16:04:20,2012-11-24 19:56:16,relaxing on couch
2012-11-24 19:58:22,2012-11-24 19:58:25,leaving home
2012-11-24 19:58:38,2012-11-24 19:59:12,preparing dinner
2012-11-24 19:59:39,2012-11-24 19:59:42,relaxing on couch

1395):
2012-11-24 20:00:39,2012-11-24 20:08:14,leaving home
2012-11-24 20:31:08,2012-11-24 20:31:46,preparing dinner
2012-11-24 21:40:13,2012-11-24 21:41:51,relaxing on couch

1410):
2012-11-24 21:42:05,2012-11-24 21:42:10,leaving home
2012-11-24 21:54:18,2012-11-24 21:54:20,leaving home
2012-11-24 21:58:03,2012-11-24 21:59:04,snacking
2012-11-24 22:01:13,2012-11-24 22:02:42,personal care
2012-11-24 22:02:10,2012-11-24 22:02:14,leaving home
2012-11-24 22:17:01,2012-11-24 22:17:06,relaxing on couch
2012-11-24 22:17:25,2012-11-24 22:19:02,preparing breakfast

1425):
2012-11-24 22:19:14,2012-11-24 22:19:18,leaving home
2012-11-24 23:21:02,2012-11-24 23:21:05,leaving home
2012-11-24 23:21:12,2012-11-24 23:21:16,leaving home
2012-11-24 23:21:36,2012-11-24 23:23:06,preparing snack
2012-11-24 23:23:06,2012-11-24 23:23:13,leaving home
2012-11-24 23:23:43,2012-11-24 23:24:16,relaxing on couch
2012-11-25 00:44:10,2012-11-25 00:44:15,leaving home
2012-11-25 00:44:35,2012-11-25 00:47:42,personal care
2012-11-25 00:48:17,2012-11-25 00:48:20,leaving home
2012-11-25 00:49:12,2012-11-25 01:47:14,relaxing on couch
2012-11-25 01:48:04,2012-11-25 01:48:15,leaving home
2012-11-25 01:50:18,2012-11-25 01:50:22,leaving home
2012-11-25 01:51:14,2012-11-25 09:23:07,sleeping
2012-11-25 09:24:15,2012-11-25 09:24:18,leaving home

1440):
2012-11-25 09:29:08,2012-11-25 09:30:29,personal care
2012-11-25 09:43:30,2012-11-25 09:44:53,personal care
2012-11-25 09:44:05,2012-11-25 09:54:25,personal care
2012-11-25 09:55:56,2012-11-25 09:56:29,personal care
2012-11-25 09:58:02,2012-11-25 10:02:58,preparing breakfast
2012-11-25 10:03:15,2012-11-25 10:07:47,preparing breakfast

1455):
2012-11-25 10:09:47,2012-11-25 10:09:51,leaving home
2012-11-25 10:22:02,2012-11-25 10:22:05,returning home
2012-11-25 10:23:59,2012-11-25 10:41:11,relaxing on couch
2012-11-25 10:41:14,2012-11-25 10:41:17,leaving home
2012-11-25 10:42:12,2012-11-25 10:42:15,returning home
2012-11-25 10:42:35,2012-11-25 10:42:38,returning home
2012-11-25 13:39:21,2012-11-25 13:39:24,leaving home
2012-11-25 13:41:47,2012-11-25 13:45:27,personal care
2012-11-25 13:42:26,2012-11-25 13:42:39,returning home
2012-11-25 13:47:31,2012-11-25 13:47:37,returning home
2012-11-25 13:47:53,2012-11-25 13:47:57,returning home
2012-11-25 13:48:13,2012-11-25 13:48:16,returning home
2012-11-25 13:48:27,2012-11-25 13:48:29,returning home

1470):
2012-11-25 14:00:59,2012-11-25 14:38:40,relaxing on couch
2012-11-25 14:47:08,2012-11-25 14:49:57,preparing lunch

1485):
2012-11-25 14:59:56,2012-11-25 15:00:15,leaving home
2012-11-25 15:47:11,2012-11-25 15:49:43,preparing lunch
2012-11-25 15:56:31,2012-11-25 15:58:30,relaxing on couch
2012-11-25 15:58:51,2012-11-25 20:10:05,leaving home
2012-11-25 20:10:28,2012-11-25 20:10:32,returning home

1500):
2012-11-25 20:11:31,2012-11-25 20:11:36,leaving home
2012-11-25 20:13:37,2012-11-25 20:14:47,personal care
2012-11-25 20:15:23,2012-11-25 20:15:26,leaving home
2012-11-25 20:16:31,2012-11-25 22:00:17,relaxing on couch
2012-11-25 22:01:01,2012-11-25 22:01:04,leaving home
2012-11-25 22:01:39,2012-11-25 22:01:43,leaving home
2012-11-25 22:09:30,2012-11-25 22:09:32,leaving home
2012-11-25 22:09:42,2012-11-25 22:09:45,leaving home
2012-11-25 22:10:00,2012-11-25 22:10:02,leaving home
2012-11-25 22:10:09,2012-11-25 22:10:13,leaving home
2012-11-25 22:13:30,2012-11-25 22:13:36,leaving home
2012-11-25 22:13:41,2012-11-25 22:13:44,leaving home
2012-11-25 22:13:48,2012-11-25 22:13:51,leaving home
2012-11-25 22:13:59,2012-11-25 22:14:01,leaving home
2012-11-25 22:14:07,2012-11-25 22:14:18,preparing breakfast

1515):
2012-11-25 22:15:01,2012-11-25 23:19:55,relaxing on couch
2012-11-25 23:20:05,2012-11-25 23:20:08,leaving home
2012-11-25 23:20:18,2012-11-25 23:20:22,leaving home
2012-11-25 23:21:50,2012-11-25 23:21:54,leaving home
2012-11-25 23:22:02,2012-11-25 23:22:05,leaving home
2012-11-25 23:22:22,2012-11-25 23:22:25,leaving home
2012-11-25 23:22:33,2012-11-25 23:22:35,leaving home
2012-11-25 23:25:21,2012-11-25 23:25:24,leaving home
2012-11-25 23:25:34,2012-11-25 23:25:37,leaving home
2012-11-26 00:26:43,2012-11-26 00:26:45,personal care

1530):
2012-11-26 00:27:03,2012-11-26 00:27:07,leaving home
2012-11-26 00:28:57,2012-11-26 01:27:11,sleeping
2012-11-26 01:31:36,2012-11-26 01:32:31,personal care
2012-11-26 01:33:41,2012-11-26 08:47:41,sleeping
2012-11-26 08:50:01,2012-11-26 08:50:03,leaving home
2012-11-26 08:55:00,2012-11-26 08:56:04,personal care
2012-11-26 08:56:43,2012-11-26 09:40:24,sleeping
2012-11-26 09:43:37,2012-11-26 09:43:41,leaving home
2012-11-26 09:50:26,2012-11-26 09:51:39,personal care
2012-11-26 09:54:52,2012-11-26 09:54:58,leaving home

1545):
2012-11-26 10:42:45,2012-11-26 10:48:59,showering
2012-11-26 10:52:49,2012-11-26 11:01:49,personal care

1560):
2012-11-26 11:11:42,2012-11-26 11:15:18,showering
2012-11-26 11:15:46,2012-11-26 11:16:42,personal care
2012-11-26 11:17:05,2012-11-26 11:28:54,relaxing on couch
2012-11-26 11:28:54,2012-11-26 11:34:02,leaving home
2012-11-26 11:34:02,2012-11-26 11:59:30,returning home
